date,checkout_id,is_checkout,qty,unit_price
2025-03-28,2627022,1,1,Rp 25.000
2025-03-28,2652143,0,0,Rp 25.000
2025-03-28,2927264,1,1,Rp 25.000
2025-03-28,3074039,0,0,Rp 25.000
2025-03-28,3419220,0,0,Rp 25.000
2025-03-28,3809545,0,0,Rp 25.000
2025-03-28,4040781,0,0,Rp 25.000
2025-03-28,4061533,0,0,Rp 25.000
2025-03-28,4114150,0,0,Rp 25.000
2025-03-28,4247220,0,0,Rp 25.000
2025-03-28,4307819,0,0,Rp 25.000
2025-03-28,4688606,0,0,Rp 25.000
2025-03-28,4745384,0,0,Rp 25.000
2025-03-28,4825167,0,0,Rp 25.000
2025-03-28,4878452,0,0,Rp 25.000
2025-03-28,5028915,0,0,Rp 25.000
2025-03-28,5288968,1,1,Rp 25.000
2025-03-28,5323006,0,0,Rp 25.000
2025-03-28,5346033,0,0,Rp 25.000
2025-03-28,5407815,0,0,Rp 25.000
2025-03-28,5667298,0,0,Rp 25.000
2025-03-28,5773441,0,0,Rp 25.000
2025-03-28,5779068,1,2,Rp 25.000
2025-03-28,5899500,0,0,Rp 25.000
2025-03-28,6168209,1,2,Rp 25.000
2025-03-28,6246903,0,0,Rp 25.000
2025-03-28,6270979,1,4,Rp 25.000
2025-03-28,6400145,0,0,Rp 25.000
2025-03-28,6413609,0,0,Rp 25.000
2025-03-28,6465301,0,0,Rp 25.000
2025-03-28,6480960,0,0,Rp 25.000
2025-03-28,7102128,0,0,Rp 25.000
2025-03-28,7152219,0,0,Rp 25.000
2025-03-28,7240587,1,2,Rp 25.000
2025-03-28,7332274,0,0,Rp 25.000
2025-03-28,7481397,0,0,Rp 25.000
2025-03-28,7566666,0,0,Rp 25.000
2025-03-28,7567053,0,0,Rp 25.000
2025-03-28,7787942,0,0,Rp 25.000
2025-03-28,7875493,0,0,Rp 25.000
2025-03-28,8048673,0,0,Rp 25.000
2025-03-28,8212453,0,0,Rp 25.000
2025-03-28,8270854,0,0,Rp 25.000
2025-03-28,8340744,0,0,Rp 25.000
2025-03-28,8459270,0,0,Rp 25.000
2025-03-28,8743733,0,0,Rp 25.000
2025-03-28,8773249,0,0,Rp 25.000
2025-03-28,8795579,0,0,Rp 25.000
2025-03-28,8870074,1,3,Rp 25.000
2025-03-28,8880287,0,0,Rp 25.000
2025-03-28,9293891,0,0,Rp 25.000
2025-03-28,9457099,0,0,Rp 25.000
2025-03-28,9629371,0,0,Rp 25.000
2025-03-28,9634512,0,0,Rp 25.000
2025-03-28,9636596,0,0,Rp 25.000
2025-03-28,9641828,0,0,Rp 25.000
2025-03-28,9722860,0,0,Rp 25.000
2025-03-28,9899131,0,0,Rp 25.000
2025-03-29,1054921,0,0,Rp 25.000
2025-03-29,1071319,0,0,Rp 25.000
2025-03-29,1225940,0,0,Rp 25.000
2025-03-29,1523760,0,0,Rp 25.000
2025-03-29,1600354,0,0,Rp 25.000
2025-03-29,1846522,0,0,Rp 25.000
2025-03-29,1902147,1,2,Rp 25.000
2025-03-29,1956724,0,0,Rp 25.000
2025-03-29,2110733,1,1,Rp 25.000
2025-03-29,2293615,0,0,Rp 25.000
2025-03-29,2354491,0,0,Rp 25.000
2025-03-29,2358087,0,0,Rp 25.000
2025-03-29,2403045,0,0,Rp 25.000
2025-03-29,2425657,0,0,Rp 25.000
2025-03-29,2783805,0,0,Rp 25.000
2025-03-29,2935604,0,0,Rp 25.000
2025-03-29,2942666,0,0,Rp 25.000
2025-03-29,3340762,0,0,Rp 25.000
2025-03-29,4008147,0,0,Rp 25.000
2025-03-29,4233483,0,0,Rp 25.000
2025-03-29,4254956,0,0,Rp 25.000
2025-03-29,4270329,0,0,Rp 25.000
2025-03-29,4332946,0,0,Rp 25.000
2025-03-29,4513510,0,0,Rp 25.000
2025-03-29,4522323,0,0,Rp 25.000
2025-03-29,4631408,0,0,Rp 25.000
2025-03-29,4879914,0,0,Rp 25.000
2025-03-29,4959656,0,0,Rp 25.000
2025-03-29,5258126,1,1,Rp 25.000
2025-03-29,5397424,0,0,Rp 25.000
2025-03-29,5473703,0,0,Rp 25.000
2025-03-29,5614930,1,1,Rp 25.000
2025-03-29,5642315,0,0,Rp 25.000
2025-03-29,5650406,1,3,Rp 25.000
2025-03-29,5848167,0,0,Rp 25.000
2025-03-29,5916532,0,0,Rp 25.000
2025-03-29,6049629,1,1,Rp 25.000
2025-03-29,6424235,0,0,Rp 25.000
2025-03-29,6561380,0,0,Rp 25.000
2025-03-29,6800346,0,0,Rp 25.000
2025-03-29,6823828,0,0,Rp 25.000
2025-03-29,7039585,1,2,Rp 25.000
2025-03-29,7101159,0,0,Rp 25.000
2025-03-29,7159160,0,0,Rp 25.000
2025-03-29,7369796,0,0,Rp 25.000
2025-03-29,7373781,1,1,Rp 25.000
2025-03-29,7488554,0,0,Rp 25.000
2025-03-29,7527235,0,0,Rp 25.000
2025-03-29,7680703,0,0,Rp 25.000
2025-03-29,7944218,0,0,Rp 25.000
2025-03-29,7950755,0,0,Rp 25.000
2025-03-29,8033243,0,0,Rp 25.000
2025-03-29,8046376,0,0,Rp 25.000
2025-03-29,8160286,0,0,Rp 25.000
2025-03-29,8221562,0,0,Rp 25.000
2025-03-29,8340569,0,0,Rp 25.000
2025-03-29,8578822,1,2,Rp 25.000
2025-03-29,8598359,0,0,Rp 25.000
2025-03-29,8911954,0,0,Rp 25.000
2025-03-29,8980586,1,3,Rp 25.000
2025-03-29,9158419,0,0,Rp 25.000
2025-03-29,9210451,0,0,Rp 25.000
2025-03-29,9458775,0,0,Rp 25.000
2025-03-29,9569738,1,1,Rp 25.000
2025-03-29,9702969,0,0,Rp 25.000
2025-03-29,9945367,0,0,Rp 25.000
2025-03-30,1058452,0,0,Rp 25.000
2025-03-30,1335992,0,0,Rp 25.000
2025-03-30,1460402,1,1,Rp 25.000
2025-03-30,1818982,0,0,Rp 25.000
2025-03-30,1860116,0,0,Rp 25.000
2025-03-30,1928500,1,3,Rp 25.000
2025-03-30,1993969,0,0,Rp 25.000
2025-03-30,2036357,0,0,Rp 25.000
2025-03-30,2288553,0,0,Rp 25.000
2025-03-30,2472704,0,0,Rp 25.000
2025-03-30,2539808,0,0,Rp 25.000
2025-03-30,2611429,0,0,Rp 25.000
2025-03-30,2677895,0,0,Rp 25.000
2025-03-30,2683167,0,0,Rp 25.000
2025-03-30,2702549,0,0,Rp 25.000
2025-03-30,2833615,0,0,Rp 25.000
2025-03-30,2917454,0,0,Rp 25.000
2025-03-30,2994658,0,0,Rp 25.000
2025-03-30,3020065,0,0,Rp 25.000
2025-03-30,3024368,0,0,Rp 25.000
2025-03-30,3090972,1,2,Rp 25.000
2025-03-30,3230080,0,0,Rp 25.000
2025-03-30,3614492,0,0,Rp 25.000
2025-03-30,3870277,0,0,Rp 25.000
2025-03-30,3896510,0,0,Rp 25.000
2025-03-30,4018351,1,4,Rp 25.000
2025-03-30,4175616,1,4,Rp 25.000
2025-03-30,4279289,0,0,Rp 25.000
2025-03-30,4297643,0,0,Rp 25.000
2025-03-30,4565354,0,0,Rp 25.000
2025-03-30,4570738,0,0,Rp 25.000
2025-03-30,4592105,0,0,Rp 25.000
2025-03-30,4975080,0,0,Rp 25.000
2025-03-30,5137976,0,0,Rp 25.000
2025-03-30,5151561,0,0,Rp 25.000
2025-03-30,5341284,0,0,Rp 25.000
2025-03-30,5382177,1,8,Rp 25.000
2025-03-30,5490770,0,0,Rp 25.000
2025-03-30,5565571,1,4,Rp 25.000
2025-03-30,5663405,1,1,Rp 25.000
2025-03-30,5995181,0,0,Rp 25.000
2025-03-30,6070255,0,0,Rp 25.000
2025-03-30,6077562,0,0,Rp 25.000
2025-03-30,6206812,0,0,Rp 25.000
2025-03-30,6228472,0,0,Rp 25.000
2025-03-30,6478300,0,0,Rp 25.000
2025-03-30,6615970,0,0,Rp 25.000
2025-03-30,6877534,0,0,Rp 25.000
2025-03-30,6994933,0,0,Rp 25.000
2025-03-30,7213398,0,0,Rp 25.000
2025-03-30,7397140,0,0,Rp 25.000
2025-03-30,7422290,0,0,Rp 25.000
2025-03-30,7498179,0,0,Rp 25.000
2025-03-30,7694166,0,0,Rp 25.000
2025-03-30,7843682,1,1,Rp 25.000
2025-03-30,7884750,1,9,Rp 25.000
2025-03-30,8641827,0,0,Rp 25.000
2025-03-30,8650961,0,0,Rp 25.000
2025-03-30,8686361,1,1,Rp 25.000
2025-03-30,8752400,0,0,Rp 25.000
2025-03-30,8860976,0,0,Rp 25.000
2025-03-30,8960865,0,0,Rp 25.000
2025-03-30,8961883,0,0,Rp 25.000
2025-03-30,9043553,0,0,Rp 25.000
2025-03-30,9555409,0,0,Rp 25.000
2025-03-30,9558451,0,0,Rp 25.000
2025-03-30,9610544,0,0,Rp 25.000
2025-03-30,9670325,0,0,Rp 25.000
2025-03-30,9731666,0,0,Rp 25.000
2025-03-30,9797478,0,0,Rp 25.000
2025-03-31,1162484,1,7,Rp 25.000
2025-03-31,1724729,0,0,Rp 25.000
2025-03-31,1736717,0,0,Rp 25.000
2025-03-31,1906666,0,0,Rp 25.000
2025-03-31,2130577,0,0,Rp 25.000
2025-03-31,2134550,0,0,Rp 25.000
2025-03-31,2183235,0,0,Rp 25.000
2025-03-31,2205512,1,3,Rp 25.000
2025-03-31,2331597,0,0,Rp 25.000
2025-03-31,2351995,0,0,Rp 25.000
2025-03-31,2447933,0,0,Rp 25.000
2025-03-31,2837387,0,0,Rp 25.000
2025-03-31,2962387,0,0,Rp 25.000
2025-03-31,2976628,0,0,Rp 25.000
2025-03-31,3221211,0,0,Rp 25.000
2025-03-31,3488427,0,0,Rp 25.000
2025-03-31,3574527,0,0,Rp 25.000
2025-03-31,3634484,0,0,Rp 25.000
2025-03-31,3954377,0,0,Rp 25.000
2025-03-31,4243828,0,0,Rp 25.000
2025-03-31,4403438,0,0,Rp 25.000
2025-03-31,4505876,0,0,Rp 25.000
2025-03-31,4604318,0,0,Rp 25.000
2025-03-31,4629765,0,0,Rp 25.000
2025-03-31,4698875,0,0,Rp 25.000
2025-03-31,4788723,0,0,Rp 25.000
2025-03-31,4906119,0,0,Rp 25.000
2025-03-31,4928177,0,0,Rp 25.000
2025-03-31,5149399,0,0,Rp 25.000
2025-03-31,5292916,0,0,Rp 25.000
2025-03-31,5468249,0,0,Rp 25.000
2025-03-31,5695018,0,0,Rp 25.000
2025-03-31,5786954,0,0,Rp 25.000
2025-03-31,5827610,0,0,Rp 25.000
2025-03-31,5850493,0,0,Rp 25.000
2025-03-31,5883121,0,0,Rp 25.000
2025-03-31,6145838,0,0,Rp 25.000
2025-03-31,6151763,1,1,Rp 25.000
2025-03-31,6386721,0,0,Rp 25.000
2025-03-31,6419538,0,0,Rp 25.000
2025-03-31,6447403,0,0,Rp 25.000
2025-03-31,6607403,0,0,Rp 25.000
2025-03-31,6649105,1,3,Rp 25.000
2025-03-31,6711819,0,0,Rp 25.000
2025-03-31,7022594,1,2,Rp 25.000
2025-03-31,7147532,0,0,Rp 25.000
2025-03-31,7263405,0,0,Rp 25.000
2025-03-31,7309450,0,0,Rp 25.000
2025-03-31,7360232,0,0,Rp 25.000
2025-03-31,7394262,0,0,Rp 25.000
2025-03-31,7606899,0,0,Rp 25.000
2025-03-31,7632542,0,0,Rp 25.000
2025-03-31,7672894,0,0,Rp 25.000
2025-03-31,7708969,0,0,Rp 25.000
2025-03-31,7732714,0,0,Rp 25.000
2025-03-31,7844464,0,0,Rp 25.000
2025-03-31,8037816,0,0,Rp 25.000
2025-03-31,8256214,1,1,Rp 25.000
2025-03-31,8291309,0,0,Rp 25.000
2025-03-31,8386583,0,0,Rp 25.000
2025-03-31,8390738,1,2,Rp 25.000
2025-03-31,8461268,0,0,Rp 25.000
2025-03-31,8609832,0,0,Rp 25.000
2025-03-31,8618328,1,14,Rp 25.000
2025-03-31,8925055,0,0,Rp 25.000
2025-03-31,9068159,0,0,Rp 25.000
2025-03-31,9068289,0,0,Rp 25.000
2025-03-31,9081482,1,4,Rp 25.000
2025-03-31,9111931,1,5,Rp 25.000
2025-03-31,9119156,0,0,Rp 25.000
2025-03-31,9218509,0,0,Rp 25.000
2025-03-31,9387461,0,0,Rp 25.000
2025-03-31,9397444,1,2,Rp 25.000
2025-03-31,9929076,0,0,Rp 25.000
2025-04-01,1063631,1,6,Rp 25.000
2025-04-01,1602037,0,0,Rp 25.000
2025-04-01,1655631,0,0,Rp 25.000
2025-04-01,1728320,0,0,Rp 25.000
2025-04-01,1807052,0,0,Rp 25.000
2025-04-01,2050576,0,0,Rp 25.000
2025-04-01,2098470,0,0,Rp 25.000
2025-04-01,2204955,0,0,Rp 25.000
2025-04-01,2224015,0,0,Rp 25.000
2025-04-01,2296646,0,0,Rp 25.000
2025-04-01,2330724,0,0,Rp 25.000
2025-04-01,2381607,0,0,Rp 25.000
2025-04-01,2521366,0,0,Rp 25.000
2025-04-01,2697645,0,0,Rp 25.000
2025-04-01,2777234,0,0,Rp 25.000
2025-04-01,3096300,0,0,Rp 25.000
2025-04-01,3254723,0,0,Rp 25.000
2025-04-01,3431263,0,0,Rp 25.000
2025-04-01,3561425,0,0,Rp 25.000
2025-04-01,3595464,0,0,Rp 25.000
2025-04-01,3600422,0,0,Rp 25.000
2025-04-01,3723071,0,0,Rp 25.000
2025-04-01,3840024,0,0,Rp 25.000
2025-04-01,3911447,0,0,Rp 25.000
2025-04-01,3984263,0,0,Rp 25.000
2025-04-01,4094503,0,0,Rp 25.000
2025-04-01,4309382,0,0,Rp 25.000
2025-04-01,4633541,0,0,Rp 25.000
2025-04-01,4645798,0,0,Rp 25.000
2025-04-01,4719523,0,0,Rp 25.000
2025-04-01,4994606,1,3,Rp 25.000
2025-04-01,5039487,0,0,Rp 25.000
2025-04-01,5098074,0,0,Rp 25.000
2025-04-01,5131177,0,0,Rp 25.000
2025-04-01,5334139,0,0,Rp 25.000
2025-04-01,5503873,1,2,Rp 25.000
2025-04-01,5769339,1,3,Rp 25.000
2025-04-01,6590731,0,0,Rp 25.000
2025-04-01,6614157,0,0,Rp 25.000
2025-04-01,6840871,0,0,Rp 25.000
2025-04-01,6864507,0,0,Rp 25.000
2025-04-01,6899992,0,0,Rp 25.000
2025-04-01,7073825,0,0,Rp 25.000
2025-04-01,7207445,0,0,Rp 25.000
2025-04-01,7228912,0,0,Rp 25.000
2025-04-01,7283261,0,0,Rp 25.000
2025-04-01,7461507,0,0,Rp 25.000
2025-04-01,7531093,0,0,Rp 25.000
2025-04-01,7663005,0,0,Rp 25.000
2025-04-01,7678569,0,0,Rp 25.000
2025-04-01,7860979,0,0,Rp 25.000
2025-04-01,7903884,0,0,Rp 25.000
2025-04-01,7949713,0,0,Rp 25.000
2025-04-01,8277547,0,0,Rp 25.000
2025-04-01,8316512,0,0,Rp 25.000
2025-04-01,8338435,0,0,Rp 25.000
2025-04-01,8472923,0,0,Rp 25.000
2025-04-01,8723265,0,0,Rp 25.000
2025-04-01,8839876,0,0,Rp 25.000
2025-04-01,9086394,0,0,Rp 25.000
2025-04-01,9096909,0,0,Rp 25.000
2025-04-01,9344891,0,0,Rp 25.000
2025-04-01,9415412,0,0,Rp 25.000
2025-04-01,9429053,0,0,Rp 25.000
2025-04-01,9466516,0,0,Rp 25.000
2025-04-01,9660549,1,4,Rp 25.000
2025-04-01,9712514,0,0,Rp 25.000
2025-04-01,9726536,0,0,Rp 25.000
2025-04-01,9785015,0,0,Rp 25.000
2025-04-01,9916079,0,0,Rp 25.000
2025-04-02,1039570,0,0,Rp 25.000
2025-04-02,1373230,0,0,Rp 25.000
2025-04-02,1473810,0,0,Rp 25.000
2025-04-02,1482204,0,0,Rp 25.000
2025-04-02,1606954,0,0,Rp 25.000
2025-04-02,2256627,0,0,Rp 25.000
2025-04-02,2284009,0,0,Rp 25.000
2025-04-02,2332974,0,0,Rp 25.000
2025-04-02,2366821,0,0,Rp 25.000
2025-04-02,2514660,1,4,Rp 25.000
2025-04-02,2564634,0,0,Rp 25.000
2025-04-02,2592962,0,0,Rp 25.000
2025-04-02,2686850,0,0,Rp 25.000
2025-04-02,2910699,0,0,Rp 25.000
2025-04-02,2967054,0,0,Rp 25.000
2025-04-02,3021292,0,0,Rp 25.000
2025-04-02,3198881,0,0,Rp 25.000
2025-04-02,3388668,0,0,Rp 25.000
2025-04-02,3584592,1,2,Rp 25.000
2025-04-02,3788105,0,0,Rp 25.000
2025-04-02,3894933,0,0,Rp 25.000
2025-04-02,3948223,0,0,Rp 25.000
2025-04-02,4062804,0,0,Rp 25.000
2025-04-02,4325454,0,0,Rp 25.000
2025-04-02,4355180,0,0,Rp 25.000
2025-04-02,4379607,0,0,Rp 25.000
2025-04-02,4434817,0,0,Rp 25.000
2025-04-02,4532643,0,0,Rp 25.000
2025-04-02,4545607,0,0,Rp 25.000
2025-04-02,4566964,0,0,Rp 25.000
2025-04-02,4581731,0,0,Rp 25.000
2025-04-02,4675893,0,0,Rp 25.000
2025-04-02,4684475,0,0,Rp 25.000
2025-04-02,4728591,0,0,Rp 25.000
2025-04-02,4999564,0,0,Rp 25.000
2025-04-02,5134061,0,0,Rp 25.000
2025-04-02,5147846,0,0,Rp 25.000
2025-04-02,5219564,0,0,Rp 25.000
2025-04-02,5272595,0,0,Rp 25.000
2025-04-02,5309585,0,0,Rp 25.000
2025-04-02,5466101,1,1,Rp 25.000
2025-04-02,5628360,0,0,Rp 25.000
2025-04-02,5645563,0,0,Rp 25.000
2025-04-02,5817529,0,0,Rp 25.000
2025-04-02,5952613,0,0,Rp 25.000
2025-04-02,6158035,1,3,Rp 25.000
2025-04-02,6211950,0,0,Rp 25.000
2025-04-02,6369127,1,2,Rp 25.000
2025-04-02,6427827,0,0,Rp 25.000
2025-04-02,6471997,0,0,Rp 25.000
2025-04-02,6479193,0,0,Rp 25.000
2025-04-02,6880329,0,0,Rp 25.000
2025-04-02,7345669,1,1,Rp 25.000
2025-04-02,7405221,1,1,Rp 25.000
2025-04-02,7556192,0,0,Rp 25.000
2025-04-02,7632524,0,0,Rp 25.000
2025-04-02,7786286,0,0,Rp 25.000
2025-04-02,7970016,0,0,Rp 25.000
2025-04-02,7974621,0,0,Rp 25.000
2025-04-02,8035555,0,0,Rp 25.000
2025-04-02,8479428,0,0,Rp 25.000
2025-04-02,8661378,0,0,Rp 25.000
2025-04-02,8787086,1,-1,Rp 25.000
2025-04-02,8800725,0,0,Rp 25.000
2025-04-02,8890420,0,0,Rp 25.000
2025-04-02,8981666,0,0,Rp 25.000
2025-04-02,9063980,0,0,Rp 25.000
2025-04-02,9102325,0,0,Rp 25.000
2025-04-02,9272872,0,0,Rp 25.000
2025-04-02,9276936,0,0,Rp 25.000
2025-04-02,9572200,0,0,Rp 25.000
2025-04-02,9671794,0,0,Rp 25.000
2025-04-02,9696785,0,0,Rp 25.000
2025-04-02,9726139,0,0,Rp 25.000
2025-04-02,9978634,0,0,Rp 25.000
2025-04-03,1019438,0,0,Rp 25.000
2025-04-03,1047679,0,0,Rp 25.000
2025-04-03,1162614,0,0,Rp 25.000
2025-04-03,1234303,0,0,Rp 25.000
2025-04-03,1263413,0,0,Rp 25.000
2025-04-03,1353914,0,0,Rp 25.000
2025-04-03,1583591,0,0,Rp 25.000
2025-04-03,1726045,0,0,Rp 25.000
2025-04-03,1972762,0,0,Rp 25.000
2025-04-03,2369548,1,1,Rp 25.000
2025-04-03,2539642,0,0,Rp 25.000
2025-04-03,2638942,1,2,Rp 25.000
2025-04-03,2970084,1,1,Rp 25.000
2025-04-03,2987370,0,0,Rp 25.000
2025-04-03,3147558,1,1,Rp 25.000
2025-04-03,3283275,0,0,Rp 25.000
2025-04-03,3324460,0,0,Rp 25.000
2025-04-03,3333134,0,0,Rp 25.000
2025-04-03,3645976,1,3,Rp 25.000
2025-04-03,3692860,0,0,Rp 25.000
2025-04-03,3769905,1,12,Rp 25.000
2025-04-03,3783829,0,0,Rp 25.000
2025-04-03,3799812,0,0,Rp 25.000
2025-04-03,4239401,1,2,Rp 25.000
2025-04-03,4348475,1,1,Rp 25.000
2025-04-03,4524984,0,0,Rp 25.000
2025-04-03,4805419,1,4,Rp 25.000
2025-04-03,4896302,0,0,Rp 25.000
2025-04-03,4948667,0,0,Rp 25.000
2025-04-03,5273715,0,0,Rp 25.000
2025-04-03,5310967,0,0,Rp 25.000
2025-04-03,5312671,1,3,Rp 25.000
2025-04-03,5345401,0,0,Rp 25.000
2025-04-03,5762018,0,0,Rp 25.000
2025-04-03,5890266,0,0,Rp 25.000
2025-04-03,5906907,0,0,Rp 25.000
2025-04-03,6087472,0,0,Rp 25.000
2025-04-03,6267980,0,0,Rp 25.000
2025-04-03,6381375,0,0,Rp 25.000
2025-04-03,6439632,0,0,Rp 25.000
2025-04-03,6550720,0,0,Rp 25.000
2025-04-03,6555327,0,0,Rp 25.000
2025-04-03,6711132,0,0,Rp 25.000
2025-04-03,7195589,0,0,Rp 25.000
2025-04-03,7215218,0,0,Rp 25.000
2025-04-03,7244285,0,0,Rp 25.000
2025-04-03,7559343,0,0,Rp 25.000
2025-04-03,7837755,0,0,Rp 25.000
2025-04-03,8058199,0,0,Rp 25.000
2025-04-03,8060651,0,0,Rp 25.000
2025-04-03,8063344,0,0,Rp 25.000
2025-04-03,8182797,0,0,Rp 25.000
2025-04-03,8282901,0,0,Rp 25.000
2025-04-03,8285474,0,0,Rp 25.000
2025-04-03,8307146,0,0,Rp 25.000
2025-04-03,8335509,0,0,Rp 25.000
2025-04-03,8445692,0,0,Rp 25.000
2025-04-03,8799138,0,0,Rp 25.000
2025-04-03,8814318,0,0,Rp 25.000
2025-04-03,8930109,0,0,Rp 25.000
2025-04-03,8936384,0,0,Rp 25.000
2025-04-03,9166847,0,0,Rp 25.000
2025-04-03,9273431,0,0,Rp 25.000
2025-04-03,9426621,0,0,Rp 25.000
2025-04-03,9616812,0,0,Rp 25.000
2025-04-03,9953058,0,0,Rp 25.000
2025-04-04,1395456,0,0,Rp 25.000
2025-04-04,1473106,0,0,Rp 25.000
2025-04-04,1536398,0,0,Rp 25.000
2025-04-04,1804040,0,0,Rp 25.000
2025-04-04,1806091,0,0,Rp 25.000
2025-04-04,2366846,0,0,Rp 25.000
2025-04-04,2765842,0,0,Rp 25.000
2025-04-04,2796094,1,1,Rp 25.000
2025-04-04,3006715,1,2,Rp 25.000
2025-04-04,3151111,0,0,Rp 25.000
2025-04-04,3622029,1,-1,Rp 25.000
2025-04-04,3796443,0,0,Rp 25.000
2025-04-04,3819108,0,0,Rp 25.000
2025-04-04,3828517,0,0,Rp 25.000
2025-04-04,4059390,0,0,Rp 25.000
2025-04-04,4228170,0,0,Rp 25.000
2025-04-04,4230871,1,9,Rp 25.000
2025-04-04,4420600,0,0,Rp 25.000
2025-04-04,4551847,0,0,Rp 25.000
2025-04-04,4560047,0,0,Rp 25.000
2025-04-04,4682174,0,0,Rp 25.000
2025-04-04,4827186,0,0,Rp 25.000
2025-04-04,4831607,0,0,Rp 25.000
2025-04-04,5037106,0,0,Rp 25.000
2025-04-04,5067332,1,2,Rp 25.000
2025-04-04,5103840,0,0,Rp 25.000
2025-04-04,5209132,0,0,Rp 25.000
2025-04-04,5319686,0,0,Rp 25.000
2025-04-04,5384304,0,0,Rp 25.000
2025-04-04,5532349,0,0,Rp 25.000
2025-04-04,5600680,0,0,Rp 25.000
2025-04-04,5712131,0,0,Rp 25.000
2025-04-04,5754520,0,0,Rp 25.000
2025-04-04,5798984,0,0,Rp 25.000
2025-04-04,5822943,0,0,Rp 25.000
2025-04-04,5853161,0,0,Rp 25.000
2025-04-04,5943608,0,0,Rp 25.000
2025-04-04,6059551,0,0,Rp 25.000
2025-04-04,6206675,0,0,Rp 25.000
2025-04-04,6212390,0,0,Rp 25.000
2025-04-04,6466239,1,6,Rp 25.000
2025-04-04,6525756,0,0,Rp 25.000
2025-04-04,6570117,0,0,Rp 25.000
2025-04-04,6696030,1,2,Rp 25.000
2025-04-04,6873413,0,0,Rp 25.000
2025-04-04,6917192,0,0,Rp 25.000
2025-04-04,7020232,1,2,Rp 25.000
2025-04-04,7222652,1,1,Rp 25.000
2025-04-04,7322441,0,0,Rp 25.000
2025-04-04,7337733,0,0,Rp 25.000
2025-04-04,7648837,1,1,Rp 25.000
2025-04-04,8115040,1,1,Rp 25.000
2025-04-04,8150892,0,0,Rp 25.000
2025-04-04,8376238,0,0,Rp 25.000
2025-04-04,8414283,1,1,Rp 25.000
2025-04-04,8426817,1,5,Rp 25.000
2025-04-04,8428535,0,0,Rp 25.000
2025-04-04,8565763,1,3,Rp 25.000
2025-04-04,8649229,0,0,Rp 25.000
2025-04-04,8699247,0,0,Rp 25.000
2025-04-04,8803678,0,0,Rp 25.000
2025-04-04,8863624,0,0,Rp 25.000
2025-04-04,8880660,0,0,Rp 25.000
2025-04-04,9158415,0,0,Rp 25.000
2025-04-04,9237985,0,0,Rp 25.000
2025-04-04,9258542,0,0,Rp 25.000
2025-04-04,9291077,1,1,Rp 25.000
2025-04-04,9672642,0,0,Rp 25.000
2025-04-04,9696721,0,0,Rp 25.000
2025-04-04,9833280,0,0,Rp 25.000
2025-04-04,9879832,1,1,Rp 25.000
2025-04-04,9905983,0,0,Rp 25.000
2025-04-05,1308721,0,0,Rp 25.000
2025-04-05,1440543,1,4,Rp 25.000
2025-04-05,1467436,0,0,Rp 25.000
2025-04-05,1526476,0,0,Rp 25.000
2025-04-05,1632208,0,0,Rp 25.000
2025-04-05,1729909,0,0,Rp 25.000
2025-04-05,1768991,0,0,Rp 25.000
2025-04-05,1886707,0,0,Rp 25.000
2025-04-05,1891918,0,0,Rp 25.000
2025-04-05,1984275,0,0,Rp 25.000
2025-04-05,2060140,0,0,Rp 25.000
2025-04-05,2087398,0,0,Rp 25.000
2025-04-05,2153190,0,0,Rp 25.000
2025-04-05,2329803,0,0,Rp 25.000
2025-04-05,2426522,1,1,Rp 25.000
2025-04-05,2429803,0,0,Rp 25.000
2025-04-05,2488412,0,0,Rp 25.000
2025-04-05,2756783,1,1,Rp 25.000
2025-04-05,2833226,0,0,Rp 25.000
2025-04-05,2848678,0,0,Rp 25.000
2025-04-05,2945347,0,0,Rp 25.000
2025-04-05,3116267,0,0,Rp 25.000
2025-04-05,3385720,0,0,Rp 25.000
2025-04-05,3547813,0,0,Rp 25.000
2025-04-05,3668747,0,0,Rp 25.000
2025-04-05,3840213,1,5,Rp 25.000
2025-04-05,3977628,0,0,Rp 25.000
2025-04-05,4447163,1,2,Rp 25.000
2025-04-05,4483655,0,0,Rp 25.000
2025-04-05,4682146,0,0,Rp 25.000
2025-04-05,4715605,0,0,Rp 25.000
2025-04-05,4759729,0,0,Rp 25.000
2025-04-05,4898560,0,0,Rp 25.000
2025-04-05,5057399,0,0,Rp 25.000
2025-04-05,5201329,0,0,Rp 25.000
2025-04-05,5365826,0,0,Rp 25.000
2025-04-05,5902807,1,1,Rp 25.000
2025-04-05,6182986,1,1,Rp 25.000
2025-04-05,6606687,0,0,Rp 25.000
2025-04-05,6738343,0,0,Rp 25.000
2025-04-05,6785798,0,0,Rp 25.000
2025-04-05,6817170,1,2,Rp 25.000
2025-04-05,7461048,0,0,Rp 25.000
2025-04-05,7619225,1,1,Rp 25.000
2025-04-05,7701676,0,0,Rp 25.000
2025-04-05,7803843,0,0,Rp 25.000
2025-04-05,7921368,0,0,Rp 25.000
2025-04-05,7946847,1,10,Rp 25.000
2025-04-05,8329786,1,1,Rp 25.000
2025-04-05,8521160,0,0,Rp 25.000
2025-04-05,8682336,0,0,Rp 25.000
2025-04-05,8876538,0,0,Rp 25.000
2025-04-05,8877189,0,0,Rp 25.000
2025-04-05,8886473,0,0,Rp 25.000
2025-04-05,8893371,0,0,Rp 25.000
2025-04-05,9164741,0,0,Rp 25.000
